id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,81,73,40.71000700,19.94577900,6,222,139,2,2090,2
2,Dibër,46,39,41.59991200,20.26165100,7,128,75,0,1167,7
3,Durrës,498,481,41.33054100,19.46326500,13,1455,913,4,7025,44
4,Elbasan,217,197,41.11456500,20.08415200,20,487,249,0,2861,21
5,Fier,172,163,40.72902000,19.56091000,7,581,392,2,3780,17
6,Gjirokastër,42,41,40.07869700,20.13633000,1,143,97,0,2297,4
7,Korçe,185,166,40.61812600,20.77752800,18,481,282,1,2247,14
8,Kukës,132,123,42.07545200,20.42317600,8,398,258,1,2228,8
9,Lezhë,245,231,41.78537300,19.64099400,14,559,302,0,3105,12
10,Shkodër,348,330,42.06776800,19.51425000,16,843,457,2,4778,38
11,Tiranë,2246,2184,41.33278100,19.81696400,53,5532,3129,9,33573,157
12,Vlorë,149,145,40.46778700,19.48373700,4,356,201,0,3477,6
