id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,41,39,40.71000700,19.94577900,2,6650,6513,0,16741,96
2,Dibër,4,3,41.59991200,20.26165100,1,2505,2453,0,14748,48
3,Durrës,26,20,41.33054100,19.46326500,4,10232,9973,2,32594,233
4,Elbasan,47,41,41.11456500,20.08415200,5,8696,8398,1,22636,251
5,Fier,53,45,40.72902000,19.56091000,8,11534,11240,0,23142,241
6,Gjirokastër,52,50,40.07869700,20.13633000,2,4869,4754,0,16353,63
7,Korçe,136,133,40.61812600,20.77752800,3,6730,6479,0,19753,115
8,Kukës,16,16,42.07545200,20.42317600,0,2866,2816,0,16856,34
9,Lezhë,55,54,41.78537300,19.64099400,1,6156,6010,0,20234,91
10,Shkodër,108,103,42.06776800,19.51425000,4,7421,7167,1,24151,146
11,Tiranë,1821,1789,41.33278100,19.81696400,29,55336,52521,3,457963,994
12,Vlorë,58,51,40.46778700,19.48373700,6,9100,8916,1,21141,126
