id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,806,790,40.71000700,19.94577900,14,2281,1427,2,5844,48
2,Dibër,383,374,41.59991200,20.26165100,9,1026,624,0,4702,19
3,Durrës,1224,1213,41.33054100,19.46326500,10,4507,3160,1,14905,123
4,Elbasan,876,862,41.11456500,20.08415200,13,3318,2330,1,7791,112
5,Fier,1578,1563,40.72902000,19.56091000,14,4705,3027,1,7932,100
6,Gjirokastër,509,501,40.07869700,20.13633000,8,1920,1383,0,5788,28
7,Korçe,957,945,40.61812600,20.77752800,10,3220,2196,2,6445,67
8,Kukës,430,421,42.07545200,20.42317600,7,1342,886,2,6384,26
9,Lezhë,869,854,41.78537300,19.64099400,14,2625,1710,1,7564,46
10,Shkodër,1292,1275,42.06776800,19.51425000,15,3319,1959,2,10220,68
11,Tiranë,13356,13211,41.33278100,19.81696400,139,25875,12034,6,168427,485
12,Vlorë,996,981,40.46778700,19.48373700,12,3008,1964,3,7478,48
