id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,844,809,40.71000700,19.94577900,32,4737,3822,3,9669,71
2,Dibër,374,366,41.59991200,20.26165100,6,2269,1854,2,8284,41
3,Durrës,1680,1591,41.33054100,19.46326500,81,8732,6879,8,23190,173
4,Elbasan,876,787,41.11456500,20.08415200,84,6849,5794,5,14030,179
5,Fier,2667,2586,40.72902000,19.56091000,73,9481,6657,8,14677,157
6,Gjirokastër,1075,1060,40.07869700,20.13633000,14,3489,2373,1,9973,41
7,Korçe,914,904,40.61812600,20.77752800,9,4672,3674,1,11840,84
8,Kukës,336,333,42.07545200,20.42317600,2,2294,1926,1,10319,32
9,Lezhë,826,809,41.78537300,19.64099400,17,4945,4040,0,12299,79
10,Shkodër,1373,1346,42.06776800,19.51425000,26,5443,3982,1,16144,88
11,Tiranë,22887,22670,41.33278100,19.81696400,202,46822,23168,15,318769,767
12,Vlorë,1746,1675,40.46778700,19.48373700,67,7434,5604,4,13192,84
