id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,248,248,40.71000700,19.94577900,0,13041,12626,0,35502,167
2,Dibër,25,25,41.59991200,20.26165100,0,4114,4032,0,33291,57
3,Durrës,139,129,41.33054100,19.46326500,8,19586,19093,2,54544,354
4,Elbasan,378,369,41.11456500,20.08415200,7,16195,15496,2,42866,321
5,Fier,548,536,40.72902000,19.56091000,10,25145,24253,2,41959,344
6,Gjirokastër,136,136,40.07869700,20.13633000,0,10618,10386,0,34170,96
7,Korçe,77,77,40.61812600,20.77752800,0,11105,10875,0,41071,153
8,Kukës,159,159,42.07545200,20.42317600,0,4911,4716,0,35751,36
9,Lezhë,242,242,41.78537300,19.64099400,0,10984,10620,0,38510,122
10,Shkodër,132,122,42.06776800,19.51425000,10,16573,16268,0,42653,173
11,Tiranë,982,966,41.33278100,19.81696400,12,119234,116834,4,1294114,1418
12,Vlorë,330,319,40.46778700,19.48373700,10,19635,19088,1,42005,217
