id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,17,14,40.71000700,19.94577900,3,6694,6578,0,18241,99
2,Dibër,3,3,41.59991200,20.26165100,0,2513,2462,0,16448,48
3,Durrës,10,8,41.33054100,19.46326500,1,10248,10004,1,34344,234
4,Elbasan,10,5,41.11456500,20.08415200,3,8723,8461,2,25696,252
5,Fier,2,1,40.72902000,19.56091000,1,11548,11304,0,24749,242
6,Gjirokastër,7,5,40.07869700,20.13633000,2,4881,4811,0,17613,63
7,Korçe,5,3,40.61812600,20.77752800,1,6764,6641,1,22203,118
8,Kukës,1,1,42.07545200,20.42317600,0,2870,2835,0,18346,34
9,Lezhë,6,6,41.78537300,19.64099400,0,6178,6081,0,21760,91
10,Shkodër,43,43,42.06776800,19.51425000,0,7479,7289,0,25017,147
11,Tiranë,38,34,41.33278100,19.81696400,2,55447,54413,2,513327,996
12,Vlorë,1,0,40.46778700,19.48373700,1,9116,8986,0,22541,129
