id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,54,46,40.71000700,19.94577900,8,6009,5867,0,12709,88
2,Dibër,326,323,41.59991200,20.26165100,3,2441,2068,0,10954,47
3,Durrës,1269,1232,41.33054100,19.46326500,35,9835,8362,2,27862,204
4,Elbasan,347,324,41.11456500,20.08415200,22,8208,7631,1,18268,230
5,Fier,2549,2526,40.72902000,19.56091000,22,10881,8105,1,18797,227
6,Gjirokastër,1253,1241,40.07869700,20.13633000,12,4491,3186,0,12664,52
7,Korçe,769,757,40.61812600,20.77752800,11,5941,5070,1,15637,102
8,Kukës,360,360,42.07545200,20.42317600,0,2731,2338,0,13034,33
9,Lezhë,294,281,41.78537300,19.64099400,13,5878,5497,0,15900,87
10,Shkodër,1186,1168,42.06776800,19.51425000,17,6828,5525,1,19904,117
11,Tiranë,21739,21640,41.33278100,19.81696400,94,53923,31242,5,377616,942
12,Vlorë,949,921,40.46778700,19.48373700,27,8676,7609,1,16941,118
