id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,3,3,40.71000700,19.94577900,0,13215,13041,0,38442,171
2,Dibër,0,0,41.59991200,20.26165100,0,4125,4068,0,36161,57
3,Durrës,8,7,41.33054100,19.46326500,1,19744,19379,0,57504,357
4,Elbasan,5,4,41.11456500,20.08415200,1,16381,16054,0,45836,322
5,Fier,26,24,40.72902000,19.56091000,2,25735,25362,0,44949,347
6,Gjirokastër,2,2,40.07869700,20.13633000,0,10848,10749,0,36690,97
7,Korçe,6,6,40.61812600,20.77752800,0,11221,11060,0,44021,155
8,Kukës,2,2,42.07545200,20.42317600,0,5001,4963,0,38601,36
9,Lezhë,8,8,41.78537300,19.64099400,0,11086,10956,0,41360,122
10,Shkodër,8,8,42.06776800,19.51425000,0,16697,16514,0,45600,175
11,Tiranë,168,165,41.33278100,19.81696400,3,121067,119463,0,1339156,1436
12,Vlorë,22,22,40.46778700,19.48373700,0,20252,20008,0,44969,222
