id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,962,938,40.71000700,19.94577900,21,2111,1108,3,5529,41
2,Dibër,427,425,41.59991200,20.26165100,2,884,439,0,4387,18
3,Durrës,1340,1324,41.33054100,19.46326500,14,4222,2765,2,14185,117
4,Elbasan,981,959,41.11456500,20.08415200,21,3081,1997,1,7341,103
5,Fier,1734,1701,40.72902000,19.56091000,27,4307,2483,6,7572,90
6,Gjirokastër,565,552,40.07869700,20.13633000,13,1785,1196,0,5455,24
7,Korçe,1102,1078,40.61812600,20.77752800,22,3094,1927,2,6040,65
8,Kukës,487,476,42.07545200,20.42317600,10,1272,762,1,5979,23
9,Lezhë,939,931,41.78537300,19.64099400,7,2414,1435,1,7114,40
10,Shkodër,1337,1319,42.06776800,19.51425000,18,3114,1711,0,9716,66
11,Tiranë,12801,12604,41.33278100,19.81696400,193,24078,10819,4,153925,458
12,Vlorë,1119,1096,40.46778700,19.48373700,19,2641,1479,4,7073,43
