id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,909,894,40.71000700,19.94577900,14,3310,2347,1,7114,54
2,Dibër,477,469,41.59991200,20.26165100,7,1834,1329,1,5972,28
3,Durrës,1604,1577,41.33054100,19.46326500,25,6375,4632,2,17777,139
4,Elbasan,1364,1343,41.11456500,20.08415200,18,4829,3335,3,9676,130
5,Fier,2225,2202,40.72902000,19.56091000,21,6599,4251,2,9752,123
6,Gjirokastër,595,586,40.07869700,20.13633000,9,2339,1713,0,7281,31
7,Korçe,913,906,40.61812600,20.77752800,6,3721,2736,1,8095,72
8,Kukës,459,448,42.07545200,20.42317600,11,1758,1269,0,7914,30
9,Lezhë,1035,1015,41.78537300,19.64099400,17,3785,2689,3,9299,61
10,Shkodër,1424,1419,42.06776800,19.51425000,5,4302,2804,0,12204,74
11,Tiranë,16647,16533,41.33278100,19.81696400,107,33566,16346,7,246603,573
12,Vlorë,1303,1276,40.46778700,19.48373700,27,4833,3476,0,9263,54
