id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,3,3,40.71000700,19.94577900,0,15781,15602,0,44802,176
2,Dibër,5,5,41.59991200,20.26165100,0,4796,4734,0,42496,57
3,Durrës,5,5,41.33054100,19.46326500,0,24130,23759,0,63933,366
4,Elbasan,27,26,41.11456500,20.08415200,1,18421,18069,0,52197,325
5,Fier,19,19,40.72902000,19.56091000,0,33074,32701,0,51371,354
6,Gjirokastër,13,13,40.07869700,20.13633000,0,12744,12630,0,43070,101
7,Korçe,1,1,40.61812600,20.77752800,0,13266,13105,0,50421,160
8,Kukës,2,2,42.07545200,20.42317600,0,5395,5356,0,44926,37
9,Lezhë,4,4,41.78537300,19.64099400,0,12867,12738,0,47720,125
10,Shkodër,10,10,42.06776800,19.51425000,0,19187,19000,0,51990,177
11,Tiranë,215,213,41.33278100,19.81696400,2,146621,144918,0,1443371,1488
12,Vlorë,9,9,40.46778700,19.48373700,0,25106,24872,0,51329,225
