id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,3,3,40.71000700,19.94577900,0,13229,13055,0,38992,171
2,Dibër,3,3,41.59991200,20.26165100,0,4129,4069,0,36686,57
3,Durrës,8,7,41.33054100,19.46326500,1,19760,19395,0,58054,357
4,Elbasan,6,6,41.11456500,20.08415200,0,16403,16075,0,46386,322
5,Fier,23,22,40.72902000,19.56091000,1,25850,25480,0,45499,347
6,Gjirokastër,16,16,40.07869700,20.13633000,0,10880,10767,0,37240,97
7,Korçe,15,15,40.61812600,20.77752800,0,11252,11082,0,44621,155
8,Kukës,1,1,42.07545200,20.42317600,0,5003,4966,0,39126,36
9,Lezhë,1,1,41.78537300,19.64099400,0,11095,10972,0,41910,122
10,Shkodër,10,10,42.06776800,19.51425000,0,16719,16534,0,46150,175
11,Tiranë,207,206,41.33278100,19.81696400,1,121468,119825,0,1347335,1436
12,Vlorë,20,19,40.46778700,19.48373700,1,20313,20071,0,45519,222
