id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,843,819,40.71000700,19.94577900,21,1855,975,3,5284,37
2,Dibër,326,322,41.59991200,20.26165100,4,727,383,0,4142,18
3,Durrës,1402,1373,41.33054100,19.46326500,29,3962,2450,0,13625,110
4,Elbasan,964,937,41.11456500,20.08415200,25,2826,1768,2,6991,94
5,Fier,1747,1704,40.72902000,19.56091000,37,3937,2106,6,7292,84
6,Gjirokastër,550,535,40.07869700,20.13633000,15,1648,1078,0,5196,20
7,Korçe,1157,1133,40.61812600,20.77752800,22,2878,1658,2,5725,63
8,Kukës,448,437,42.07545200,20.42317600,10,1146,677,1,5664,21
9,Lezhë,823,815,41.78537300,19.64099400,7,2102,1239,1,6764,40
10,Shkodër,1139,1119,42.06776800,19.51425000,18,2695,1492,2,9324,64
11,Tiranë,12162,11938,41.33278100,19.81696400,218,22427,9849,6,140512,416
12,Vlorë,1146,1121,40.46778700,19.48373700,21,2327,1145,4,6758,36
