id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,852,838,40.71000700,19.94577900,14,3064,2160,0,6789,52
2,Dibër,502,494,41.59991200,20.26165100,7,1715,1187,1,5647,26
3,Durrës,1481,1460,41.33054100,19.46326500,19,5935,4317,2,17065,137
4,Elbasan,1147,1125,41.11456500,20.08415200,20,4373,3100,2,9141,126
5,Fier,2007,1990,40.72902000,19.56091000,15,6154,4025,2,9012,122
6,Gjirokastër,537,528,40.07869700,20.13633000,9,2223,1655,0,6787,31
7,Korçe,916,911,40.61812600,20.77752800,4,3623,2636,1,7660,71
8,Kukës,404,396,42.07545200,20.42317600,8,1654,1221,0,7599,29
9,Lezhë,967,949,41.78537300,19.64099400,16,3520,2498,2,8914,55
10,Shkodër,1359,1354,42.06776800,19.51425000,5,4087,2654,0,11732,74
11,Tiranë,15968,15840,41.33278100,19.81696400,119,32059,15543,9,233278,548
12,Vlorë,1057,1030,40.46778700,19.48373700,27,4405,3295,0,8693,53
