id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,229,219,40.71000700,19.94577900,10,553,319,0,3664,5
2,Dibër,97,92,41.59991200,20.26165100,5,261,153,0,2577,11
3,Durrës,756,731,41.33054100,19.46326500,22,2056,1244,3,9705,56
4,Elbasan,348,321,41.11456500,20.08415200,25,1012,626,2,4541,38
5,Fier,509,478,40.72902000,19.56091000,27,1280,745,4,5290,26
6,Gjirokastër,102,97,40.07869700,20.13633000,5,306,198,0,3502,6
7,Korçe,488,464,40.61812600,20.77752800,23,1099,585,1,3520,26
8,Kukës,184,170,42.07545200,20.42317600,14,553,355,0,3459,14
9,Lezhë,383,378,41.78537300,19.64099400,5,876,470,0,4589,23
10,Shkodër,498,488,42.06776800,19.51425000,9,1208,663,1,6564,47
11,Tiranë,4113,4004,41.33278100,19.81696400,102,9305,4977,7,60449,215
12,Vlorë,319,313,40.46778700,19.48373700,5,648,319,1,4766,10
