id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,138,136,40.71000700,19.94577900,2,15416,15103,0,42812,175
2,Dibër,54,54,41.59991200,20.26165100,0,4617,4506,0,40506,57
3,Durrës,346,345,41.33054100,19.46326500,1,23365,22655,0,61943,364
4,Elbasan,129,126,41.11456500,20.08415200,3,18008,17555,0,50206,324
5,Fier,545,543,40.72902000,19.56091000,2,31625,30728,0,49381,352
6,Gjirokastër,231,231,40.07869700,20.13633000,0,12257,11926,0,41060,100
7,Korçe,129,128,40.61812600,20.77752800,1,12697,12410,0,48441,158
8,Kukës,34,34,42.07545200,20.42317600,0,5337,5266,0,42936,37
9,Lezhë,120,120,41.78537300,19.64099400,0,12565,12320,0,45730,125
10,Shkodër,121,121,42.06776800,19.51425000,0,18674,18376,0,50000,177
11,Tiranë,1053,1042,41.33278100,19.81696400,11,142650,140121,0,1418678,1476
12,Vlorë,304,302,40.46778700,19.48373700,2,24134,23605,0,49339,225
