id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,14,14,40.71000700,19.94577900,0,13185,13000,0,37482,171
2,Dibër,0,0,41.59991200,20.26165100,0,4124,4067,0,35211,57
3,Durrës,3,1,41.33054100,19.46326500,2,19708,19348,0,56534,357
4,Elbasan,16,16,41.11456500,20.08415200,0,16347,16009,0,44856,322
5,Fier,30,29,40.72902000,19.56091000,1,25586,25209,0,43849,347
6,Gjirokastër,12,12,40.07869700,20.13633000,0,10801,10693,0,36020,96
7,Korçe,16,16,40.61812600,20.77752800,0,11187,11016,0,43061,155
8,Kukës,2,2,42.07545200,20.42317600,0,4993,4955,0,37631,36
9,Lezhë,1,1,41.78537300,19.64099400,0,11074,10951,0,40400,122
10,Shkodër,7,7,42.06776800,19.51425000,0,16660,16478,0,44640,175
11,Tiranë,203,199,41.33278100,19.81696400,3,120499,118861,1,1324570,1435
12,Vlorë,33,32,40.46778700,19.48373700,1,20108,19854,0,43999,221
