id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,152,126,40.71000700,19.94577900,23,5603,5363,3,11509,88
2,Dibër,332,329,41.59991200,20.26165100,2,2409,2030,1,9934,47
3,Durrës,1447,1376,41.33054100,19.46326500,69,9625,7985,2,26322,193
4,Elbasan,445,414,41.11456500,20.08415200,30,7895,7231,1,16908,219
5,Fier,2616,2568,40.72902000,19.56091000,43,10558,7733,5,17447,209
6,Gjirokastër,1213,1197,40.07869700,20.13633000,15,4242,2979,1,11694,50
7,Korçe,762,758,40.61812600,20.77752800,4,5557,4697,0,14397,98
8,Kukës,348,348,42.07545200,20.42317600,0,2609,2228,0,11934,33
9,Lezhë,634,627,41.78537300,19.64099400,6,5698,4978,1,14580,86
10,Shkodër,1253,1232,42.06776800,19.51425000,21,6461,5096,0,18754,112
11,Tiranë,22657,22524,41.33278100,19.81696400,125,52771,29206,8,363424,908
12,Vlorë,1335,1301,40.46778700,19.48373700,32,8419,6971,2,15661,113
