id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,491,453,40.71000700,19.94577900,35,5178,4605,3,10399,82
2,Dibër,338,326,41.59991200,20.26165100,11,2358,1975,1,8948,45
3,Durrës,1661,1577,41.33054100,19.46326500,79,9237,7393,5,24510,183
4,Elbasan,672,583,41.11456500,20.08415200,84,7393,6521,5,15250,200
5,Fier,2542,2466,40.72902000,19.56091000,69,9957,7234,7,15842,181
6,Gjirokastër,1258,1241,40.07869700,20.13633000,16,3898,2595,1,10683,45
7,Korçe,861,853,40.61812600,20.77752800,8,5075,4121,0,12925,93
8,Kukës,319,316,42.07545200,20.42317600,2,2428,2076,1,10954,33
9,Lezhë,705,690,41.78537300,19.64099400,14,5280,4491,1,13234,84
10,Shkodër,1325,1290,42.06776800,19.51425000,34,5905,4481,1,17259,99
11,Tiranë,23508,23306,41.33278100,19.81696400,188,50242,25886,14,339446,848
12,Vlorë,1676,1606,40.46778700,19.48373700,66,7889,6120,4,14227,93
