id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,6,5,40.71000700,19.94577900,1,21,15,0,672,0
2,Dibër,1,1,41.59991200,20.26165100,0,11,10,0,104,0
3,Durrës,198,188,41.33054100,19.46326500,10,492,284,0,3064,10
4,Elbasan,13,11,41.11456500,20.08415200,1,38,24,1,800,1
5,Fier,47,42,40.72902000,19.56091000,5,120,68,0,1758,5
6,Gjirokastër,7,7,40.07869700,20.13633000,0,8,1,0,851,0
7,Korçe,28,25,40.61812600,20.77752800,3,50,22,0,480,0
8,Kukës,18,18,42.07545200,20.42317600,0,63,44,0,609,1
9,Lezhë,39,35,41.78537300,19.64099400,3,97,58,1,1151,0
10,Shkodër,155,143,42.06776800,19.51425000,10,351,189,2,2216,7
11,Tiranë,358,315,41.33278100,19.81696400,37,1103,713,6,10224,32
12,Vlorë,100,96,40.46778700,19.48373700,3,112,10,1,1354,2
