id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,811,796,40.71000700,19.94577900,13,2824,1962,2,6544,51
2,Dibër,499,496,41.59991200,20.26165100,3,1562,1041,0,5402,22
3,Durrës,1427,1409,41.33054100,19.46326500,16,5481,3922,2,16505,132
4,Elbasan,1025,996,41.11456500,20.08415200,27,3963,2816,2,8791,122
5,Fier,1947,1930,40.72902000,19.56091000,14,5765,3702,3,8732,116
6,Gjirokastër,486,475,40.07869700,20.13633000,10,2121,1604,1,6528,31
7,Korçe,871,852,40.61812600,20.77752800,16,3514,2573,3,7345,70
8,Kukës,388,380,42.07545200,20.42317600,8,1548,1131,0,7284,29
9,Lezhë,1013,999,41.78537300,19.64099400,13,3280,2214,1,8564,53
10,Shkodër,1356,1340,42.06776800,19.51425000,15,3905,2475,1,11340,74
11,Tiranë,14976,14858,41.33278100,19.81696400,110,29994,14489,8,215719,529
12,Vlorë,1032,1018,40.46778700,19.48373700,12,4025,2941,2,8378,52
