id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,14,13,40.71000700,19.94577900,1,6719,6605,0,21002,100
2,Dibër,0,0,41.59991200,20.26165100,0,2513,2465,0,19141,48
3,Durrës,15,12,41.33054100,19.46326500,3,10280,10031,0,39004,234
4,Elbasan,51,46,41.11456500,20.08415200,5,8787,8484,0,28106,252
5,Fier,17,17,40.72902000,19.56091000,0,11573,11314,0,26989,242
6,Gjirokastër,4,4,40.07869700,20.13633000,0,4888,4820,0,20080,64
7,Korçe,16,16,40.61812600,20.77752800,0,6792,6658,0,26095,118
8,Kukës,33,33,42.07545200,20.42317600,0,2911,2844,0,20956,34
9,Lezhë,33,31,41.78537300,19.64099400,2,6226,6101,0,23960,92
10,Shkodër,12,12,42.06776800,19.51425000,0,7515,7356,0,27517,147
11,Tiranë,131,125,41.33278100,19.81696400,6,55645,54517,0,616002,997
12,Vlorë,29,28,40.46778700,19.48373700,1,9150,8992,0,24001,129
