id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,2,2,40.71000700,19.94577900,0,6697,6595,0,19041,100
2,Dibër,0,0,41.59991200,20.26165100,0,2513,2465,0,17248,48
3,Durrës,5,5,41.33054100,19.46326500,0,10252,10013,0,35144,234
4,Elbasan,6,6,41.11456500,20.08415200,0,8728,8470,0,26496,252
5,Fier,1,1,40.72902000,19.56091000,0,11548,11305,0,25549,242
6,Gjirokastër,0,0,40.07869700,20.13633000,0,4882,4818,0,18413,64
7,Korçe,0,0,40.61812600,20.77752800,0,6764,6646,0,23003,118
8,Kukës,0,0,42.07545200,20.42317600,0,2872,2838,0,19146,34
9,Lezhë,3,3,41.78537300,19.64099400,0,6185,6091,0,22560,91
10,Shkodër,13,13,42.06776800,19.51425000,0,7492,7332,0,25817,147
11,Tiranë,25,24,41.33278100,19.81696400,1,55471,54449,0,549788,997
12,Vlorë,1,1,40.46778700,19.48373700,0,9117,8987,0,23341,129
