id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,871,836,40.71000700,19.94577900,32,4786,3842,3,9724,73
2,Dibër,372,364,41.59991200,20.26165100,6,2284,1871,2,8336,41
3,Durrës,1651,1563,41.33054100,19.46326500,82,8765,6940,6,23295,174
4,Elbasan,943,855,41.11456500,20.08415200,84,6942,5818,4,14125,181
5,Fier,2621,2540,40.72902000,19.56091000,74,9501,6721,7,14762,159
6,Gjirokastër,1115,1100,40.07869700,20.13633000,14,3550,2394,1,10035,41
7,Korçe,880,870,40.61812600,20.77752800,9,4682,3718,1,11935,84
8,Kukës,351,348,42.07545200,20.42317600,2,2323,1940,1,10369,32
9,Lezhë,792,775,41.78537300,19.64099400,17,4965,4093,0,12379,80
10,Shkodër,1367,1340,42.06776800,19.51425000,26,5483,4028,1,16224,88
11,Tiranë,22974,22758,41.33278100,19.81696400,203,47163,23411,13,320634,778
12,Vlorë,1765,1694,40.46778700,19.48373700,67,7487,5637,4,13282,85
