id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,44,41,40.71000700,19.94577900,2,93,48,1,1253,1
2,Dibër,34,33,41.59991200,20.26165100,1,65,29,0,501,2
3,Durrës,354,334,41.33054100,19.46326500,14,927,545,6,4867,28
4,Elbasan,64,62,41.11456500,20.08415200,2,164,93,0,1401,7
5,Fier,105,95,40.72902000,19.56091000,10,296,181,0,2699,10
6,Gjirokastër,30,28,40.07869700,20.13633000,1,65,35,1,1273,0
7,Korçe,84,79,40.61812600,20.77752800,5,183,94,0,1057,5
8,Kukës,96,94,42.07545200,20.42317600,2,224,123,0,1326,5
9,Lezhë,91,85,41.78537300,19.64099400,5,275,179,1,1930,5
10,Shkodër,238,236,42.06776800,19.51425000,1,591,321,1,3254,32
11,Tiranë,1572,1513,41.33278100,19.81696400,51,3169,1503,8,19441,94
12,Vlorë,102,98,40.46778700,19.48373700,4,223,117,0,2173,4
