id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,108,102,40.71000700,19.94577900,5,284,174,1,2366,2
2,Dibër,90,78,41.59991200,20.26165100,12,175,77,0,1467,8
3,Durrës,576,557,41.33054100,19.46326500,15,1598,976,4,7685,46
4,Elbasan,300,280,41.11456500,20.08415200,20,640,316,0,3320,24
5,Fier,246,234,40.72902000,19.56091000,8,701,436,4,4058,19
6,Gjirokastër,81,79,40.07869700,20.13633000,2,194,109,0,2497,4
7,Korçe,250,231,40.61812600,20.77752800,19,586,318,0,2508,18
8,Kukës,154,146,42.07545200,20.42317600,8,443,279,0,2430,10
9,Lezhë,302,284,41.78537300,19.64099400,16,653,336,2,3387,15
10,Shkodër,380,364,42.06776800,19.51425000,15,930,510,1,5233,40
11,Tiranë,2630,2581,41.33278100,19.81696400,46,6291,3484,3,40020,177
12,Vlorë,195,190,40.46778700,19.48373700,4,426,224,1,3733,7
