id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,228,221,40.71000700,19.94577900,7,8425,8085,0,24802,112
2,Dibër,123,122,41.59991200,20.26165100,1,3190,3015,0,23141,52
3,Durrës,839,817,41.33054100,19.46326500,20,13706,12592,2,43894,275
4,Elbasan,320,302,41.11456500,20.08415200,15,11090,10491,3,32156,279
5,Fier,707,689,40.72902000,19.56091000,14,15865,14885,4,31259,273
6,Gjirokastër,210,204,40.07869700,20.13633000,5,6012,5730,1,23570,72
7,Korçe,142,135,40.61812600,20.77752800,6,8026,7759,1,30371,125
8,Kukës,156,149,42.07545200,20.42317600,7,3860,3669,0,25056,35
9,Lezhë,255,244,41.78537300,19.64099400,11,8308,7943,0,27860,110
10,Shkodër,552,541,42.06776800,19.51425000,11,12277,11564,0,31957,161
11,Tiranë,3015,2973,41.33278100,19.81696400,38,72205,68066,4,920879,1124
12,Vlorë,325,315,40.46778700,19.48373700,9,12700,12210,1,28301,165
