id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,924,906,40.71000700,19.94577900,17,3409,2430,1,7409,55
2,Dibër,430,422,41.59991200,20.26165100,8,1885,1425,0,6237,30
3,Durrës,1708,1675,41.33054100,19.46326500,31,6607,4759,2,18375,140
4,Elbasan,1418,1384,41.11456500,20.08415200,33,5045,3496,1,10111,131
5,Fier,2479,2454,40.72902000,19.56091000,21,6956,4349,4,10412,128
6,Gjirokastër,631,620,40.07869700,20.13633000,10,2408,1745,1,7701,32
7,Korçe,948,941,40.61812600,20.77752800,6,3773,2753,1,8440,72
8,Kukës,474,461,42.07545200,20.42317600,13,1820,1316,0,8174,30
9,Lezhë,1064,1042,41.78537300,19.64099400,20,3915,2788,2,9624,63
10,Shkodër,1494,1487,42.06776800,19.51425000,7,4416,2848,0,12564,74
11,Tiranë,17144,16948,41.33278100,19.81696400,187,34605,16873,9,252120,588
12,Vlorë,1445,1414,40.46778700,19.48373700,27,5095,3595,4,9743,55
