id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,9,9,40.71000700,19.94577900,0,15780,15595,0,44652,176
2,Dibër,16,16,41.59991200,20.26165100,0,4792,4719,0,42346,57
3,Durrës,17,17,41.33054100,19.46326500,0,24128,23745,0,63783,366
4,Elbasan,41,41,41.11456500,20.08415200,0,18416,18050,0,52047,325
5,Fier,36,35,40.72902000,19.56091000,1,33056,32666,0,51221,354
6,Gjirokastër,19,19,40.07869700,20.13633000,0,12720,12600,0,42910,101
7,Korçe,10,10,40.61812600,20.77752800,0,13262,13092,0,50281,160
8,Kukës,2,2,42.07545200,20.42317600,0,5394,5355,0,44776,37
9,Lezhë,20,20,41.78537300,19.64099400,0,12856,12711,0,47560,125
10,Shkodër,14,14,42.06776800,19.51425000,0,19176,18985,0,51840,177
11,Tiranë,255,251,41.33278100,19.81696400,4,146488,144747,0,1440126,1486
12,Vlorë,28,28,40.46778700,19.48373700,0,25071,24818,0,51179,225
