id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,0,0,40.71000700,19.94577900,0,6697,6597,0,19941,100
2,Dibër,0,0,41.59991200,20.26165100,0,2513,2465,0,18148,48
3,Durrës,13,12,41.33054100,19.46326500,1,10266,10019,0,36044,234
4,Elbasan,14,12,41.11456500,20.08415200,2,8743,8477,0,27396,252
5,Fier,14,14,40.72902000,19.56091000,0,11562,11306,0,26449,242
6,Gjirokastër,2,2,40.07869700,20.13633000,0,4885,4819,0,19313,64
7,Korçe,5,5,40.61812600,20.77752800,0,6777,6654,0,23903,118
8,Kukës,5,5,42.07545200,20.42317600,0,2877,2838,0,20046,34
9,Lezhë,11,11,41.78537300,19.64099400,0,6195,6093,0,23460,91
10,Shkodër,13,13,42.06776800,19.51425000,0,7505,7345,0,26717,147
11,Tiranë,62,60,41.33278100,19.81696400,2,55533,54474,0,591119,997
12,Vlorë,17,17,40.46778700,19.48373700,0,9133,8987,0,24241,129
