id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,1012,983,40.71000700,19.94577900,26,4575,3494,3,9409,69
2,Dibër,322,304,41.59991200,20.26165100,17,2222,1861,1,8024,39
3,Durrës,1760,1675,41.33054100,19.46326500,80,8500,6575,5,22610,165
4,Elbasan,934,852,41.11456500,20.08415200,77,6606,5501,5,13490,171
5,Fier,2714,2655,40.72902000,19.56091000,52,9178,6316,7,14177,148
6,Gjirokastër,939,920,40.07869700,20.13633000,18,3271,2293,1,9725,39
7,Korçe,946,929,40.61812600,20.77752800,17,4509,3480,0,11340,83
8,Kukës,356,336,42.07545200,20.42317600,19,2234,1846,1,10059,32
9,Lezhë,831,804,41.78537300,19.64099400,27,4803,3897,0,11979,75
10,Shkodër,1402,1363,42.06776800,19.51425000,39,5294,3811,0,15644,81
11,Tiranë,22294,22083,41.33278100,19.81696400,193,44974,21945,18,308039,735
12,Vlorë,1793,1752,40.46778700,19.48373700,37,7161,5290,4,12748,78
