id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,39,38,40.71000700,19.94577900,1,6663,6526,0,16991,98
2,Dibër,3,3,41.59991200,20.26165100,0,2508,2457,0,14998,48
3,Durrës,10,7,41.33054100,19.46326500,3,10234,9991,0,32844,233
4,Elbasan,42,38,41.11456500,20.08415200,4,8708,8415,0,22886,251
5,Fier,20,11,40.72902000,19.56091000,7,11536,11274,2,23392,242
6,Gjirokastër,34,32,40.07869700,20.13633000,2,4870,4773,0,16603,63
7,Korçe,108,107,40.61812600,20.77752800,1,6745,6520,0,20003,117
8,Kukës,13,13,42.07545200,20.42317600,0,2868,2821,0,17106,34
9,Lezhë,32,32,41.78537300,19.64099400,0,6165,6042,0,20484,91
10,Shkodër,85,82,42.06776800,19.51425000,2,7441,7209,1,24401,147
11,Tiranë,505,477,41.33278100,19.81696400,25,55365,53866,3,469867,994
12,Vlorë,53,47,40.46778700,19.48373700,5,9112,8932,1,21391,127
