id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,1,1,40.71000700,19.94577900,0,13227,13055,0,38932,171
2,Dibër,2,2,41.59991200,20.26165100,0,4127,4068,0,36626,57
3,Durrës,2,0,41.33054100,19.46326500,2,19752,19393,0,57994,357
4,Elbasan,9,9,41.11456500,20.08415200,0,16400,16069,0,46326,322
5,Fier,15,15,40.72902000,19.56091000,0,25827,25465,0,45439,347
6,Gjirokastër,11,11,40.07869700,20.13633000,0,10867,10759,0,37180,97
7,Korçe,13,13,40.61812600,20.77752800,0,11242,11074,0,44561,155
8,Kukës,0,0,42.07545200,20.42317600,0,5002,4966,0,39066,36
9,Lezhë,6,6,41.78537300,19.64099400,0,11094,10966,0,41850,122
10,Shkodër,11,11,42.06776800,19.51425000,0,16714,16528,0,46090,175
11,Tiranë,143,142,41.33278100,19.81696400,1,121337,119758,0,1343987,1436
12,Vlorë,9,9,40.46778700,19.48373700,0,20292,20061,0,45459,222
