id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,76,68,40.71000700,19.94577900,8,6566,6398,0,15189,92
2,Dibër,177,175,41.59991200,20.26165100,2,2498,2274,0,13196,47
3,Durrës,770,756,41.33054100,19.46326500,13,10135,9140,1,31042,225
4,Elbasan,123,112,41.11456500,20.08415200,8,8613,8244,3,21084,246
5,Fier,1983,1969,40.72902000,19.56091000,13,11390,9170,1,21592,237
6,Gjirokastër,485,475,40.07869700,20.13633000,10,4773,4229,0,14801,59
7,Korçe,567,557,40.61812600,20.77752800,10,6464,5788,0,18201,109
8,Kukës,227,226,42.07545200,20.42317600,1,2831,2570,0,15304,34
9,Lezhë,33,26,41.78537300,19.64099400,6,6075,5953,1,18632,89
10,Shkodër,694,681,42.06776800,19.51425000,11,7265,6437,2,22349,134
11,Tiranë,17561,17512,41.33278100,19.81696400,44,54856,36320,5,408943,975
12,Vlorë,325,310,40.46778700,19.48373700,14,8943,8493,1,19589,125
