id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,150,150,40.71000700,19.94577900,0,13077,12759,0,35852,168
2,Dibër,13,13,41.59991200,20.26165100,0,4115,4045,0,33641,57
3,Durrës,91,83,41.33054100,19.46326500,6,19609,19162,2,54894,356
4,Elbasan,297,289,41.11456500,20.08415200,7,16226,15608,1,43216,321
5,Fier,311,303,40.72902000,19.56091000,6,25219,24564,2,42309,344
6,Gjirokastër,67,67,40.07869700,20.13633000,0,10648,10485,0,34520,96
7,Korçe,50,50,40.61812600,20.77752800,0,11126,10922,0,41421,154
8,Kukës,127,127,42.07545200,20.42317600,0,4925,4762,0,36101,36
9,Lezhë,180,180,41.78537300,19.64099400,0,11004,10702,0,38860,122
10,Shkodër,104,96,42.06776800,19.51425000,7,16588,16311,1,43003,173
11,Tiranë,647,634,41.33278100,19.81696400,11,119464,117391,2,1299148,1426
12,Vlorë,174,174,40.46778700,19.48373700,0,19701,19308,0,42355,219
