id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,32,30,40.71000700,19.94577900,2,64,31,0,999,1
2,Dibër,20,20,41.59991200,20.26165100,0,45,24,0,389,1
3,Durrës,215,205,41.33054100,19.46326500,8,698,466,2,3989,17
4,Elbasan,48,45,41.11456500,20.08415200,3,103,50,0,1135,5
5,Fier,40,33,40.72902000,19.56091000,6,179,133,1,2217,6
6,Gjirokastër,22,20,40.07869700,20.13633000,1,40,18,1,1119,0
7,Korçe,64,63,40.61812600,20.77752800,1,118,53,0,792,1
8,Kukës,47,45,42.07545200,20.42317600,2,131,82,0,985,2
9,Lezhë,82,74,41.78537300,19.64099400,6,208,125,2,1632,1
10,Shkodër,204,195,42.06776800,19.51425000,5,506,282,4,2863,20
11,Tiranë,903,826,41.33278100,19.81696400,67,2077,1112,10,14652,62
12,Vlorë,98,95,40.46778700,19.48373700,3,189,87,0,1856,4
