id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,3,3,40.71000700,19.94577900,0,15833,15654,0,45707,176
2,Dibër,2,2,41.59991200,20.26165100,0,4805,4746,0,43401,57
3,Durrës,3,3,41.33054100,19.46326500,0,24196,23827,0,64874,366
4,Elbasan,0,0,41.11456500,20.08415200,0,18439,18114,0,53114,325
5,Fier,13,13,40.72902000,19.56091000,0,33246,32879,0,52296,354
6,Gjirokastër,1,1,40.07869700,20.13633000,0,12860,12756,0,43927,103
7,Korçe,0,0,40.61812600,20.77752800,0,13285,13125,0,51336,160
8,Kukës,2,2,42.07545200,20.42317600,0,5400,5361,0,45831,37
9,Lezhë,2,2,41.78537300,19.64099400,0,12908,12781,0,48615,125
10,Shkodër,4,4,42.06776800,19.51425000,0,19217,19036,0,52905,177
11,Tiranë,141,136,41.33278100,19.81696400,5,147342,145710,0,1420169,1491
12,Vlorë,2,2,40.46778700,19.48373700,0,25269,25042,0,52244,225
