id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,31,28,40.71000700,19.94577900,3,6689,6560,0,17991,98
2,Dibër,3,3,41.59991200,20.26165100,0,2512,2461,0,16198,48
3,Durrës,4,2,41.33054100,19.46326500,1,10242,10004,1,34094,234
4,Elbasan,13,8,41.11456500,20.08415200,3,8718,8453,2,25446,252
5,Fier,4,3,40.72902000,19.56091000,1,11548,11302,0,24499,242
6,Gjirokastër,4,4,40.07869700,20.13633000,0,4877,4810,0,17363,63
7,Korçe,13,11,40.61812600,20.77752800,1,6763,6632,1,21953,118
8,Kukës,2,2,42.07545200,20.42317600,0,2870,2834,0,18096,34
9,Lezhë,15,15,41.78537300,19.64099400,0,6177,6071,0,21510,91
10,Shkodër,56,56,42.06776800,19.51425000,0,7473,7270,0,24767,147
11,Tiranë,53,46,41.33278100,19.81696400,5,55430,54381,2,502756,996
12,Vlorë,4,4,40.46778700,19.48373700,0,9116,8983,0,22291,129
