id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,237,230,40.71000700,19.94577900,7,8405,8056,0,24752,112
2,Dibër,116,115,41.59991200,20.26165100,1,3183,3015,0,23091,52
3,Durrës,824,802,41.33054100,19.46326500,20,13674,12575,2,43844,275
4,Elbasan,342,323,41.11456500,20.08415200,16,11062,10441,3,32106,279
5,Fier,691,673,40.72902000,19.56091000,14,15812,14848,4,31209,273
6,Gjirokastër,214,209,40.07869700,20.13633000,5,6003,5718,0,23520,71
7,Korçe,136,128,40.61812600,20.77752800,7,8007,7746,1,30321,125
8,Kukës,159,152,42.07545200,20.42317600,7,3844,3651,0,25006,34
9,Lezhë,269,258,41.78537300,19.64099400,11,8300,7921,0,27810,110
10,Shkodër,559,548,42.06776800,19.51425000,11,12244,11524,0,31907,161
11,Tiranë,3060,3018,41.33278100,19.81696400,38,71964,67781,4,918387,1123
12,Vlorë,345,335,40.46778700,19.48373700,9,12665,12158,1,28251,162
