id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,37,29,40.71000700,19.94577900,8,6064,5939,0,12949,88
2,Dibër,330,327,41.59991200,20.26165100,3,2451,2074,0,11158,47
3,Durrës,1249,1213,41.33054100,19.46326500,35,9878,8422,1,28170,207
4,Elbasan,325,304,41.11456500,20.08415200,20,8262,7703,1,18540,234
5,Fier,2573,2553,40.72902000,19.56091000,20,10965,8163,0,19067,229
6,Gjirokastër,1252,1240,40.07869700,20.13633000,12,4535,3231,0,12858,52
7,Korçe,795,783,40.61812600,20.77752800,11,6026,5128,1,15885,103
8,Kukës,362,362,42.07545200,20.42317600,0,2743,2348,0,13254,33
9,Lezhë,175,162,41.78537300,19.64099400,13,5920,5658,0,16164,87
10,Shkodër,1130,1112,42.06776800,19.51425000,17,6882,5634,1,20134,118
11,Tiranë,21350,21257,41.33278100,19.81696400,88,54095,31796,5,380973,949
12,Vlorë,846,820,40.46778700,19.48373700,25,8710,7746,1,17197,118
